concept id	name	element file id
FMA3840	posterior interventricular branch of right coronary artery	FJ2694
FMA3840	posterior interventricular branch of right coronary artery	FJ2693
FMA3847	first septal branch of right posterior interventricular artery	FJ2735
FMA3848	second septal branch of right posterior interventricular artery	FJ2736
FMA3837	first posterior ventricular branch of right coronary artery	FJ2715
FMA3837	first posterior ventricular branch of right coronary artery	FJ2714
FMA3837	first posterior ventricular branch of right coronary artery	FJ2717
FMA3837	first posterior ventricular branch of right coronary artery	FJ2716
FMA3837	first posterior ventricular branch of right coronary artery	FJ2722
FMA3837	first posterior ventricular branch of right coronary artery	FJ2721
FMA3837	first posterior ventricular branch of right coronary artery	FJ2720
FMA3837	first posterior ventricular branch of right coronary artery	FJ2719
FMA3837	first posterior ventricular branch of right coronary artery	FJ2718
FMA3807	right conus artery	FJ2676
FMA3807	right conus artery	FJ2670
FMA3818	marginal branch of right coronary artery	FJ2667
FMA3818	marginal branch of right coronary artery	FJ2668
FMA3818	marginal branch of right coronary artery	FJ2674
FMA3818	marginal branch of right coronary artery	FJ2675
FMA3818	marginal branch of right coronary artery	FJ2672
FMA3802	trunk of right coronary artery	FJ2723
newnode6793610	fibrous skeleton of heart	FJ2426
newnode6793610	fibrous skeleton of heart	FJ2420
newnode6793610	fibrous skeleton of heart	FJ2431
newnode4028611	wall of right atrium	FJ2439
newnode2443277	septal leaflet of tricuspid valve	FJ2436
newnode130961	posterior leaflet of tricuspid valve	FJ2433
newnode6566362	anterior leaflet of tricuspid valve	FJ2421
newnode2951163	cavity of right atrium	FJ2424
FMA66403	anterior interventricular vein	FJ2659
FMA66403	anterior interventricular vein	FJ2658
FMA66403	anterior interventricular vein	FJ2657
FMA66403	anterior interventricular vein	FJ2663
FMA66403	anterior interventricular vein	FJ2662
FMA66403	anterior interventricular vein	FJ2665
FMA66403	anterior interventricular vein	FJ2664
FMA66403	anterior interventricular vein	FJ2661
FMA66403	anterior interventricular vein	FJ2660
FMA4714	small cardiac vein	FJ2724
FMA4714	small cardiac vein	FJ2731
FMA4707	great cardiac vein	FJ2656
FMA4712	posterior vein of left ventricle	FJ2706
FMA4712	posterior vein of left ventricle	FJ2711
FMA4712	posterior vein of left ventricle	FJ2710
FMA4712	posterior vein of left ventricle	FJ2702
FMA4712	posterior vein of left ventricle	FJ2713
FMA4712	posterior vein of left ventricle	FJ2701
FMA4712	posterior vein of left ventricle	FJ2712
FMA4712	posterior vein of left ventricle	FJ2708
FMA4712	posterior vein of left ventricle	FJ2707
FMA4712	posterior vein of left ventricle	FJ2709
FMA4716	right marginal vein	FJ2728
FMA4716	right marginal vein	FJ2727
FMA4716	right marginal vein	FJ2729
FMA4708	left marginal vein	FJ2704
FMA4708	left marginal vein	FJ2703
FMA4708	left marginal vein	FJ2705
FMA4706	coronary sinus	FJ2655
FMA4713	middle cardiac vein	FJ2690
FMA4713	middle cardiac vein	FJ2678
FMA4713	middle cardiac vein	FJ2689
FMA4713	middle cardiac vein	FJ2688
FMA4713	middle cardiac vein	FJ2679
FMA4713	middle cardiac vein	FJ2685
FMA4713	middle cardiac vein	FJ2684
FMA4713	middle cardiac vein	FJ2687
FMA4713	middle cardiac vein	FJ2686
FMA4713	middle cardiac vein	FJ2681
FMA4713	middle cardiac vein	FJ2680
FMA4713	middle cardiac vein	FJ2691
FMA4713	middle cardiac vein	FJ2683
FMA4713	middle cardiac vein	FJ2682
FMA76767	anterior cardiac vein	FJ2725
FMA76767	anterior cardiac vein	FJ2730
FMA10951	inferior vena cava	FJ3659
FMA10951	inferior vena cava	FJ3441
FMA14341	right testicular vein	FJ3618
FMA14335	right renal vein	FJ3577
FMA14335	right renal vein	FJ3578
FMA14336	left renal vein	FJ3477
FMA14336	left renal vein	FJ3478
FMA14345	left testicular vein	FJ3533
FMA78121	superior phrenic vein	FJ3649
FMA78121	superior phrenic vein	FJ3648
FMA78121	superior phrenic vein	FJ3654
FMA78121	superior phrenic vein	FJ3652
FMA78121	superior phrenic vein	FJ3653
FMA78121	superior phrenic vein	FJ3650
FMA78121	superior phrenic vein	FJ3651
FMA68068	inferior phrenic vein	FJ3448
FMA68068	inferior phrenic vein	FJ3447
FMA68068	inferior phrenic vein	FJ3449
FMA68068	inferior phrenic vein	FJ3451
FMA68068	inferior phrenic vein	FJ3450
FMA68068	inferior phrenic vein	FJ3452
FMA21387	right common iliac vein	FJ3566
FMA18903	right iliolumbar vein	FJ3603
FMA18885	right external iliac vein	FJ3568
FMA21188	right femoral vein	FJ2144
FMA44328	right popliteal vein	FJ2171
FMA44336	right anterior tibial vein	FJ2193
FMA44336	right anterior tibial vein	FJ2132
FMA44885	right fibular vein	FJ2194
FMA44885	right fibular vein	FJ2200
FMA44887	right genicular vein	FJ2182
FMA44887	right genicular vein	FJ2181
FMA44887	right genicular vein	FJ2151
FMA44887	right genicular vein	FJ2153
FMA44334	right small saphenous vein	FJ2176
FMA44338	right posterior tibial vein	FJ2173
FMA44883	plantar venous arch of right foot	FJ2160
FMA44883	plantar venous arch of right foot	FJ2129
FMA44883	plantar venous arch of right foot	FJ2165
newnode5893775	right plantar metatarsal vein	FJ2207
newnode3367554	perforating veins of right foot	FJ2138
newnode3367554	perforating veins of right foot	FJ2174
newnode7788754	right plantar digital veins	FJ2175
FMA21379	right great saphenous vein	FJ2145
FMA44881	dorsal venous arch of right foot	FJ2061
FMA44881	dorsal venous arch of right foot	FJ2062
newnode3866089	right dorsal metatarsal vein	FJ2199
newnode2873313	right dorsal digital veins	FJ2198
FMA51042	right deep femoral vein	FJ2135
newnode3623451	perforating vein of right leg	FJ2192
FMA44920	right lateral circumflex femoral vein	FJ2201
FMA44918	right medial circumflex femoral vein	FJ2202
FMA44340	right superficial epigastric vein	FJ2178
FMA21163	right inferior epigastric vein	FJ3605
FMA18887	right internal iliac vein	FJ3607
FMA18887	right internal iliac vein	FJ3570
FMA18887	right internal iliac vein	FJ3608
FMA18887	right internal iliac vein	FJ3609
FMA18887	right internal iliac vein	FJ3571
FMA18887	right internal iliac vein	FJ3572
FMA18909	right superior gluteal vein	FJ3616
FMA21385	right superficial dorsal vein of penis	FJ3637
FMA18906	right lateral sacral vein	FJ3611
FMA18915	right obturator vein	FJ3612
FMA21384	superficial dorsal vein of penis	FJ2208
FMA18912	right inferior gluteal vein	FJ3606
FMA18918	right internal pudendal vein	FJ3610
FMA21354	deep dorsal vein of penis	FJ2056
FMA21388	left common iliac vein	FJ3465
FMA18904	left iliolumbar vein	FJ3510
FMA77168	median sacral vein	FJ3541
FMA18886	left external iliac vein	FJ3524
FMA18886	left external iliac vein	FJ3522
FMA18886	left external iliac vein	FJ3523
FMA18886	left external iliac vein	FJ3484
FMA21189	left femoral vein	FJ2102
FMA44329	left popliteal vein	FJ2117
FMA44339	left posterior tibial vein	FJ2118
FMA44884	plantar venous arch of left foot	FJ2128
FMA44884	plantar venous arch of left foot	FJ2113
FMA44884	plantar venous arch of left foot	FJ2115
newnode8749217	left plantar metatarsal vein	FJ2191
FMA70922	perforating veins of left foot	FJ2119
FMA70922	perforating veins of left foot	FJ2100
FMA70919	left plantar digital veins	FJ2120
FMA44888	left genicular vein	FJ2108
FMA44888	left genicular vein	FJ2107
FMA44888	left genicular vein	FJ2124
FMA44888	left genicular vein	FJ2125
FMA44335	left small saphenous vein	FJ2121
FMA44886	left fibular vein	FJ2184
FMA44886	left fibular vein	FJ2187
FMA44337	left anterior tibial vein	FJ2183
FMA44337	left anterior tibial vein	FJ2097
FMA21380	left great saphenous vein	FJ2103
FMA44882	dorsal venous arch of left foot	FJ2060
FMA44882	dorsal venous arch of left foot	FJ2059
newnode2577366	left dorsal metatarsal vein	FJ2186
FMA70917	left dorsal digital veins	FJ2185
FMA51043	left deep femoral vein	FJ2099
FMA44919	left medial circumflex femoral vein	FJ2189
FMA44922	left lateral circumflex femoral vein	FJ2188
newnode8493794	perforating vein of left leg	FJ2190
FMA21164	left inferior epigastric vein	FJ3512
FMA44341	left superficial epigastric vein	FJ2122
FMA18888	left internal iliac vein	FJ3471
FMA18888	left internal iliac vein	FJ3470
FMA18888	left internal iliac vein	FJ3469
FMA18919	left internal pudendal vein	FJ3525
FMA18916	left obturator vein	FJ3527
FMA21386	left superficial dorsal vein of penis	FJ3426
FMA18913	left inferior gluteal vein	FJ3513
FMA18910	left superior gluteal vein	FJ3531
FMA18907	left lateral sacral vein	FJ3526
FMA14340	middle hepatic vein	FJ2414
FMA15801	medial inferior segmental tributary of middle hepatic vein	FJ3084
FMA15801	medial inferior segmental tributary of middle hepatic vein	FJ3085
FMA15800	anterior inferior segmental tributary of middle hepatic vein	FJ3083
FMA15800	anterior inferior segmental tributary of middle hepatic vein	FJ3086
FMA14339	left hepatic vein	FJ2415
FMA15802	medial superior segmental tributary of left hepatic vein	FJ3101
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3097
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3099
FMA15804	lateral inferior segmental tributary of left hepatic vein	FJ3100
FMA15803	lateral superior segmental tributary of left hepatic vein	FJ3098
FMA14338	right hepatic vein	FJ2416
FMA15798	anterior superior segmental tributary of right hepatic vein	FJ3121
FMA15796	posterior superior segmental tributary of right hepatic vein	FJ3119
FMA15797	posterior inferior segmental tributary of right hepatic vein	FJ3118
FMA15797	posterior inferior segmental tributary of right hepatic vein	FJ3120
FMA14343	right suprarenal vein	FJ3580
FMA14349	left suprarenal vein	FJ3480
FMA71904	pre-hepatic portal vein	FJ3082
FMA14332	superior mesenteric vein	FJ3647
FMA15397	right gastroepiploic vein	FJ3597
FMA15399	left gastric vein	FJ3500
FMA15398	pancreaticoduodenal vein	FJ3646
FMA15398	pancreaticoduodenal vein	FJ3545
FMA15398	pancreaticoduodenal vein	FJ3655
FMA15400	right gastric vein	FJ3595
FMA15408	ileocolic vein	FJ3415
FMA15408	ileocolic vein	FJ3440
FMA15407	right colic vein	FJ3591
FMA15406	middle colic vein	FJ3543
FMA15405	ileal vein	FJ3438
FMA14331	splenic vein	FJ3641
FMA15390	left gastroepiploic vein	FJ3502
FMA15391	inferior mesenteric vein	FJ3443
FMA15395	sigmoid vein	FJ3639
FMA15393	superior rectal vein	FJ3657
FMA15394	left colic vein	FJ3429
FMA15394	left colic vein	FJ3400
FMA15394	left colic vein	FJ3495
FMA50735	hepatic portal vein	FJ1853
FMA15414	right portal vein	FJ1913
FMA15414	right portal vein	FJ2405
FMA82706	caudate lobe branch of right portal vein	FJ1914
FMA15421	anterior inferior segmental branch of right portal vein	FJ3074
FMA15420	anterior superior segmental branch of right portal vein	FJ3073
FMA15424	posterior inferior segmental branch of right portal vein	FJ3111
FMA15423	posterior superior segmental branch of right portal vein	FJ3113
FMA15423	posterior superior segmental branch of right portal vein	FJ3112
FMA82695	trunk of right portal vein	FJ3122
FMA15415	left portal vein	FJ2404
FMA15415	left portal vein	FJ1893
FMA15425	caudate lobe branch of left portal vein	FJ3124
FMA15431	lateral superior segmental branch of left portal vein	FJ3126
FMA15432	lateral inferior segmental branch of left portal vein	FJ3125
FMA82697	trunk of left portal vein	FJ3102
FMA15428	medial superior segmental branch of left portal vein	FJ3127
FMA15429	medial inferior segmental branch of left portal vein	FJ3128
FMA4720	superior vena cava	FJ3645
FMA4751	right brachiocephalic vein	FJ3583
FMA4755	right subclavian vein	FJ3587
FMA13330	right axillary vein	FJ2269
FMA71211	right lateral thoracic vein	FJ2285
FMA23114	right subscapular vein	FJ2299
FMA71214	right thoracodorsal vein	FJ2306
FMA77954	right anterior circumflex humeral vein	FJ2265
FMA77949	right circumflex scapular vein	FJ2274
FMA13325	right cephalic vein	FJ2272
FMA62506	dorsal venous network of right hand	FJ2280
FMA22935	right medial brachial vein	FJ2341
FMA22951	right ulnar vein	FJ2312
FMA22912	right deep palmar venous arch	FJ2281
FMA22920	right palmar metacarpal vein	FJ2290
FMA22920	right palmar metacarpal vein	FJ2350
FMA22920	right palmar metacarpal vein	FJ2353
FMA22915	right superficial palmar venous arch	FJ2301
newnode3752353	right common palmar digital vein	FJ2352
newnode335938	proper palmar digital vein of right middle finger	FJ2357
newnode335938	proper palmar digital vein of right middle finger	FJ2356
newnode3724859	proper palmar digital vein of right index finger	FJ2355
newnode3724859	proper palmar digital vein of right index finger	FJ2354
newnode3236066	proper palmar digital vein of right ring finger	FJ2359
newnode3236066	proper palmar digital vein of right ring finger	FJ2358
newnode1680581	proper palmar digital vein of right little finger	FJ2360
newnode1680581	proper palmar digital vein of right little finger	FJ2349
newnode1680581	proper palmar digital vein of right little finger	FJ2351
FMA22948	right radial vein	FJ2296
FMA22909	right basilic vein	FJ2270
FMA22968	right median antebrachial vein	FJ2286
FMA22964	right median cubital vein	FJ2287
FMA50859	right suprascapular vein	FJ2302
FMA4758	right internal thoracic vein	FJ1993
FMA4772	right musculophrenic vein	FJ1996
FMA4754	right internal jugular vein	FJ3585
FMA4761	left brachiocephalic vein	FJ3482
FMA4786	left musculophrenic vein	FJ1988
FMA4763	left subclavian vein	FJ3486
FMA50860	left suprascapular vein	FJ2250
FMA13331	left axillary vein	FJ2217
FMA22910	left basilic vein	FJ2218
FMA22969	left median antebrachial vein	FJ2234
FMA22965	left median cubital vein	FJ2235
FMA22936	left medial brachial vein	FJ2313
FMA22949	left radial vein	FJ2244
FMA22952	left ulnar vein	FJ2260
FMA22916	left superficial palmar venous arch	FJ2249
newnode3724729	left common palmar digital vein	FJ2322
newnode2584901	proper palmar digital vein of left middle finger	FJ2326
newnode2584901	proper palmar digital vein of left middle finger	FJ2340
newnode5984806	proper palmar digital vein of left ring finger	FJ2328
newnode5984806	proper palmar digital vein of left ring finger	FJ2327
newnode2482805	proper palmar digital vein of left little finger	FJ2319
newnode2482805	proper palmar digital vein of left little finger	FJ2329
newnode2482805	proper palmar digital vein of left little finger	FJ2321
newnode7632083	proper palmar digital vein of left index finger	FJ2325
newnode7632083	proper palmar digital vein of left index finger	FJ2324
FMA22913	left deep palmar venous arch	FJ2229
FMA22921	left palmar metacarpal vein	FJ2238
FMA22921	left palmar metacarpal vein	FJ2323
FMA22921	left palmar metacarpal vein	FJ2320
FMA13326	left cephalic vein	FJ2220
FMA62507	dorsal venous network of left hand	FJ2228
FMA77955	left anterior circumflex humeral vein	FJ2213
FMA77950	left circumflex scapular vein	FJ2222
FMA71212	left lateral thoracic vein	FJ2233
FMA23115	left subscapular vein	FJ2247
FMA71215	left thoracodorsal vein	FJ2254
FMA4762	left internal jugular vein	FJ3485
FMA4797	left superior intercostal vein	FJ1986
FMA4944	hemiazygos vein	FJ3434
FMA4843	left ascending lumbar vein	FJ3589
newnode6736911	left lumbar veins	FJ3631
FMA4951	left subcostal vein	FJ1987
FMA4838	azygos vein	FJ3416
newnode1566716	right anterior intercostal veins	FJ1994
FMA4950	right ascending lumbar vein	FJ3493
newnode9383466	right lumbar veins	FJ3635
FMA4844	right subcostal vein	FJ1995
FMA4877	right superior intercostal vein	FJ1991
FMA5011	accessory hemiazygos vein	FJ1981
FMA70839	left anterior intercostal veins	FJ1985
FMA49913	left inferior pulmonary vein	FJ2944
FMA49913	left inferior pulmonary vein	FJ2955
FMA49913	left inferior pulmonary vein	FJ2950
FMA9450	left lateral basal segmental vein	FJ2953
FMA9450	left lateral basal segmental vein	FJ2952
FMA9450	left lateral basal segmental vein	FJ2954
FMA9450	left lateral basal segmental vein	FJ2951
FMA8678	left anterior basal segmental vein	FJ2957
FMA8678	left anterior basal segmental vein	FJ2956
FMA8678	left anterior basal segmental vein	FJ2959
FMA8678	left anterior basal segmental vein	FJ2960
FMA9451	left posterior basal segmental vein	FJ2946
FMA9451	left posterior basal segmental vein	FJ2945
FMA9451	left posterior basal segmental vein	FJ2948
FMA9451	left posterior basal segmental vein	FJ2949
FMA49911	right inferior pulmonary vein	FJ3040
FMA8670	right superior segmental vein	FJ3051
FMA8670	right superior segmental vein	FJ3050
FMA8670	right superior segmental vein	FJ3052
FMA8670	right superior segmental vein	FJ3063
FMA8670	right superior segmental vein	FJ3066
FMA8670	right superior segmental vein	FJ3065
FMA9425	right lateral basal segmental vein	FJ3062
FMA9425	right lateral basal segmental vein	FJ3061
FMA9425	right lateral basal segmental vein	FJ3060
FMA9425	right lateral basal segmental vein	FJ3059
FMA8673	right anterior basal segmental vein	FJ3049
FMA8673	right anterior basal segmental vein	FJ3056
FMA9428	right posterior basal segmental vein	FJ3041
FMA9428	right posterior basal segmental vein	FJ3048
FMA9428	right posterior basal segmental vein	FJ3047
FMA9428	right posterior basal segmental vein	FJ3058
FMA9428	right posterior basal segmental vein	FJ3044
FMA9428	right posterior basal segmental vein	FJ3043
FMA9428	right posterior basal segmental vein	FJ3046
FMA9428	right posterior basal segmental vein	FJ3057
FMA9428	right posterior basal segmental vein	FJ3045
FMA9422	right medial basal segmental vein	FJ3055
FMA9422	right medial basal segmental vein	FJ3054
FMA49916	left superior pulmonary vein	FJ2925
FMA49916	left superior pulmonary vein	FJ2933
FMA9437	left apical segmental vein	FJ2936
FMA9437	left apical segmental vein	FJ2947
FMA9437	left apical segmental vein	FJ2958
FMA9437	left apical segmental vein	FJ2964
FMA9437	left apical segmental vein	FJ2963
FMA9437	left apical segmental vein	FJ2962
FMA9437	left apical segmental vein	FJ2961
FMA8667	left anterior segmental vein	FJ2931
FMA8667	left anterior segmental vein	FJ2930
FMA8667	left anterior segmental vein	FJ2932
FMA9438	left posterior segmental vein	FJ2926
FMA9438	left posterior segmental vein	FJ2942
FMA9438	left posterior segmental vein	FJ2941
FMA9438	left posterior segmental vein	FJ2943
FMA9438	left posterior segmental vein	FJ2965
FMA9438	left posterior segmental vein	FJ2940
FMA9438	left posterior segmental vein	FJ2928
FMA9438	left posterior segmental vein	FJ2939
FMA9438	left posterior segmental vein	FJ2927
FMA9438	left posterior segmental vein	FJ2929
FMA8669	inferior lingular vein	FJ2935
FMA8669	inferior lingular vein	FJ2934
FMA8668	superior lingular vein	FJ2937
FMA8668	superior lingular vein	FJ2938
FMA49914	right superior pulmonary vein	FJ3020
FMA8663	right posterior segmental vein	FJ3070
FMA8663	right posterior segmental vein	FJ3026
FMA8663	right posterior segmental vein	FJ3025
FMA8663	right posterior segmental vein	FJ3069
FMA8663	right posterior segmental vein	FJ3022
FMA8663	right posterior segmental vein	FJ3024
FMA8663	right posterior segmental vein	FJ3023
FMA8681	apical part of right apical segmental vein	FJ3064
FMA8681	apical part of right apical segmental vein	FJ3068
FMA8681	apical part of right apical segmental vein	FJ3067
FMA68921	anterior part of right apical segmental vein	FJ3042
FMA68921	anterior part of right apical segmental vein	FJ3053
FMA68880	trunk of right apical segmental vein	FJ3031
FMA8662	right anterior segmental vein	FJ3029
FMA8662	right anterior segmental vein	FJ3028
FMA68928	inferior part of right anterior segmental vein	FJ3021
FMA68926	superior part of right anterior segmental vein	FJ3027
FMA68944	posterior part of lateral segmental vein	FJ3037
FMA68944	posterior part of lateral segmental vein	FJ3039
FMA68944	posterior part of lateral segmental vein	FJ3038
FMA68945	anterior part of lateral segmental vein	FJ3036
FMA68945	anterior part of lateral segmental vein	FJ3035
FMA68945	anterior part of lateral segmental vein	FJ3034
FMA68983	inferior part of medial segmental vein	FJ3033
FMA68983	inferior part of medial segmental vein	FJ3032
FMA68982	superior part of medial segmental vein	FJ3030
FMA8612	pulmonary trunk	FJ2966
FMA50873	left pulmonary artery	FJ2924
FMA8642	left superior segmental artery	FJ2889
FMA8642	left superior segmental artery	FJ2888
FMA8642	left superior segmental artery	FJ2894
FMA8642	left superior segmental artery	FJ2893
FMA8642	left superior segmental artery	FJ2895
FMA8642	left superior segmental artery	FJ2890
FMA8642	left superior segmental artery	FJ2891
FMA8644	left medial basal segmental artery	FJ2885
FMA8644	left medial basal segmental artery	FJ2884
FMA8645	left anterior basal segmental artery	FJ2887
FMA8645	left anterior basal segmental artery	FJ2886
FMA8645	left anterior basal segmental artery	FJ2883
FMA8647	left posterior basal segmental artery	FJ2903
FMA8647	left posterior basal segmental artery	FJ2914
FMA8647	left posterior basal segmental artery	FJ2920
FMA8647	left posterior basal segmental artery	FJ2881
FMA8647	left posterior basal segmental artery	FJ2892
FMA8647	left posterior basal segmental artery	FJ2919
FMA8646	left lateral basal segmental artery	FJ2923
FMA8646	left lateral basal segmental artery	FJ2922
FMA8646	left lateral basal segmental artery	FJ2921
FMA8646	left lateral basal segmental artery	FJ2882
FMA8640	inferior lingular artery	FJ2897
FMA8640	inferior lingular artery	FJ2896
FMA8634	left apical segmental artery	FJ2915
FMA8634	left apical segmental artery	FJ2917
FMA8634	left apical segmental artery	FJ2916
FMA8634	left apical segmental artery	FJ2918
FMA8635	left posterior segmental artery	FJ2913
FMA8635	left posterior segmental artery	FJ2912
FMA8635	left posterior segmental artery	FJ2911
FMA13279	left anterior segmental artery	FJ2902
FMA13279	left anterior segmental artery	FJ2904
FMA13279	left anterior segmental artery	FJ2910
FMA13279	left anterior segmental artery	FJ2909
FMA13279	left anterior segmental artery	FJ2906
FMA13279	left anterior segmental artery	FJ2905
FMA13279	left anterior segmental artery	FJ2908
FMA13279	left anterior segmental artery	FJ2907
FMA8639	superior lingular artery	FJ2901
FMA8639	superior lingular artery	FJ2898
FMA8639	superior lingular artery	FJ2900
FMA8639	superior lingular artery	FJ2899
FMA50872	right pulmonary artery	FJ3019
FMA68741	mediobasal branch of right posterior basal segmental artery	FJ3008
FMA68741	mediobasal branch of right posterior basal segmental artery	FJ3012
FMA68738	laterobasal branch of right posterior basal segmental artery	FJ3014
FMA68738	laterobasal branch of right posterior basal segmental artery	FJ3013
FMA68735	accessory subsuperior branch of right posterior basal segmental artery	FJ3009
FMA68735	accessory subsuperior branch of right posterior basal segmental artery	FJ3010
FMA68723	basal branch of right anterior basal segmental artery	FJ3003
FMA68723	basal branch of right anterior basal segmental artery	FJ3002
FMA68725	lateral branch of right anterior basal segmental artery	FJ3001
FMA68728	lateral branch of right lateral basal segmental artery	FJ3007
FMA68728	lateral branch of right lateral basal segmental artery	FJ3004
FMA68728	lateral branch of right lateral basal segmental artery	FJ3006
FMA68728	lateral branch of right lateral basal segmental artery	FJ3005
FMA68712	lateral branch of right superior segmental artery	FJ2993
FMA68712	lateral branch of right superior segmental artery	FJ2992
FMA68712	lateral branch of right superior segmental artery	FJ2991
FMA68706	medial branch of right superior segmental artery	FJ2996
FMA68706	medial branch of right superior segmental artery	FJ2995
FMA68706	medial branch of right superior segmental artery	FJ2994
FMA68709	superior branch of right superior segmental artery	FJ2997
FMA68709	superior branch of right superior segmental artery	FJ2999
FMA68709	superior branch of right superior segmental artery	FJ2998
FMA68693	superior branch of medial segmental artery	FJ2986
FMA68693	superior branch of medial segmental artery	FJ2990
FMA68694	inferior branch of medial segmental artery	FJ2988
FMA68694	inferior branch of medial segmental artery	FJ2987
FMA68691	anterior branch of lateral segmental artery	FJ2985
FMA68691	anterior branch of lateral segmental artery	FJ2982
FMA68690	posterior branch of lateral segmental artery	FJ2984
FMA68690	posterior branch of lateral segmental artery	FJ2983
FMA68197	right upper lobar artery	FJ2973
FMA68670	apical part of right posterior segmental artery	FJ2968
FMA68670	apical part of right posterior segmental artery	FJ2969
FMA68670	apical part of right posterior segmental artery	FJ3018
FMA68673	posterior part of right posterior segmental artery	FJ2971
FMA68673	posterior part of right posterior segmental artery	FJ2970
FMA68673	posterior part of right posterior segmental artery	FJ2972
FMA68665	anterior part of right apical segmental artery	FJ2978
FMA68665	anterior part of right apical segmental artery	FJ2989
FMA68665	anterior part of right apical segmental artery	FJ3000
FMA68665	anterior part of right apical segmental artery	FJ3011
FMA68662	apical part of right apical segmental artery	FJ2967
FMA68662	apical part of right apical segmental artery	FJ3015
FMA68662	apical part of right apical segmental artery	FJ3017
FMA68662	apical part of right apical segmental artery	FJ3016
FMA68659	apicoposterior division of right upper lobar artery	FJ2968
FMA68659	apicoposterior division of right upper lobar artery	FJ2967
FMA68659	apicoposterior division of right upper lobar artery	FJ2978
FMA68659	apicoposterior division of right upper lobar artery	FJ2989
FMA68659	apicoposterior division of right upper lobar artery	FJ2969
FMA68659	apicoposterior division of right upper lobar artery	FJ3018
FMA68659	apicoposterior division of right upper lobar artery	FJ2971
FMA68659	apicoposterior division of right upper lobar artery	FJ3015
FMA68659	apicoposterior division of right upper lobar artery	FJ2970
FMA68659	apicoposterior division of right upper lobar artery	FJ3017
FMA68659	apicoposterior division of right upper lobar artery	FJ2972
FMA68659	apicoposterior division of right upper lobar artery	FJ3016
FMA68659	apicoposterior division of right upper lobar artery	FJ3000
FMA68659	apicoposterior division of right upper lobar artery	FJ3011
FMA8620	right anterior segmental artery	FJ2041
FMA8620	right anterior segmental artery	FJ2044
FMA68683	anterior branch of right anterior segmental artery	FJ2979
FMA68683	anterior branch of right anterior segmental artery	FJ2975
FMA68683	anterior branch of right anterior segmental artery	FJ2977
FMA68683	anterior branch of right anterior segmental artery	FJ2976
FMA68677	posterior branch of right anterior segmental artery	FJ2974
FMA68677	posterior branch of right anterior segmental artery	FJ2981
FMA68677	posterior branch of right anterior segmental artery	FJ2980
FMA45623	systemic arterial system	FJ2649
FMA45623	systemic arterial system	FJ2648
FMA45623	systemic arterial system	FJ2645
FMA45623	systemic arterial system	FJ2722
FMA45623	systemic arterial system	FJ2644
FMA45623	systemic arterial system	FJ2721
FMA45623	systemic arterial system	FJ2647
FMA45623	systemic arterial system	FJ2646
FMA45623	systemic arterial system	FJ2723
FMA45623	systemic arterial system	FJ2641
FMA45623	systemic arterial system	FJ2640
FMA45623	systemic arterial system	FJ2643
FMA45623	systemic arterial system	FJ2720
FMA45623	systemic arterial system	FJ2642
FMA45623	systemic arterial system	FJ2418
FMA45623	systemic arterial system	FJ2737
FMA45623	systemic arterial system	FJ2656
FMA45623	systemic arterial system	FJ2699
FMA45623	systemic arterial system	FJ2696
FMA45623	systemic arterial system	FJ2652
FMA45623	systemic arterial system	FJ2695
FMA45623	systemic arterial system	FJ2651
FMA45623	systemic arterial system	FJ2698
FMA45623	systemic arterial system	FJ2654
FMA45623	systemic arterial system	FJ2697
FMA45623	systemic arterial system	FJ2653
FMA45623	systemic arterial system	FJ2692
FMA45623	systemic arterial system	FJ2694
FMA45623	systemic arterial system	FJ2650
FMA45623	systemic arterial system	FJ2693
FMA45623	systemic arterial system	FJ2429
FMA45623	systemic arterial system	FJ2425
FMA45623	systemic arterial system	FJ2667
FMA45623	systemic arterial system	FJ2700
FMA45623	systemic arterial system	FJ2426
FMA45623	systemic arterial system	FJ2668
FMA45623	systemic arterial system	FJ2420
FMA45623	systemic arterial system	FJ2422
FMA45623	systemic arterial system	FJ2719
FMA45623	systemic arterial system	FJ2718
FMA45623	systemic arterial system	FJ2638
FMA45623	systemic arterial system	FJ2715
FMA45623	systemic arterial system	FJ2637
FMA45623	systemic arterial system	FJ2714
FMA45623	systemic arterial system	FJ2717
FMA45623	systemic arterial system	FJ2639
FMA45623	systemic arterial system	FJ2716
FMA45623	systemic arterial system	FJ2634
FMA45623	systemic arterial system	FJ2435
FMA45623	systemic arterial system	FJ2677
FMA45623	systemic arterial system	FJ2633
FMA45623	systemic arterial system	FJ2438
FMA45623	systemic arterial system	FJ2636
FMA45623	systemic arterial system	FJ2635
FMA45623	systemic arterial system	FJ2432
FMA45623	systemic arterial system	FJ2674
FMA45623	systemic arterial system	FJ2431
FMA45623	systemic arterial system	FJ2673
FMA45623	systemic arterial system	FJ2676
FMA45623	systemic arterial system	FJ2632
FMA45623	systemic arterial system	FJ2675
FMA45623	systemic arterial system	FJ2631
FMA45623	systemic arterial system	FJ2670
FMA45623	systemic arterial system	FJ2672
FMA45623	systemic arterial system	FJ2671
FMA3784	descending aorta	FJ3427
FMA3789	abdominal aorta	FJ1932
FMA14765	right common iliac artery	FJ3565
FMA18809	right internal iliac artery	FJ3569
FMA18806	right external iliac artery	FJ3567
